frame,x,y,width,state
1,1014,584,88.05112151472007,SAFE
2,1017,586,87.00574693662483,SAFE
3,1021,586,89.00561780022652,SAFE
4,1026,585,86.09297300012354,SAFE
5,1029,586,89.00561780022652,SAFE
6,1032,587,91.00549433962765,SAFE
7,1036,587,92.00543462209176,SAFE
8,1040,587,92.02173656261873,SAFE
9,1043,588,93.02150289046077,SAFE
10,1047,589,95.04735661763561,SAFE
11,1050,589,98.02040603874276,SAFE
12,1056,589,97.02061636580135,SAFE
13,1059,590,100.00499987500625,SAFE
14,1061,590,101.04454463255303,SAFE
15,1064,591,103.04368005850722,SAFE
16,1067,592,103.12128781197411,SAFE
17,1070,592,106.04244433244644,SAFE
18,1073,592,107.0420478129973,SAFE
19,1079,594,110.07270324653611,SAFE
20,1082,594,112.21853679316978,SAFE
21,1083,595,115.27792503337315,SAFE
22,1085,595,117.27318534089538,SAFE
23,1088,596,115.35163631262454,SAFE
24,1090,597,115.43396380615195,SAFE
25,1091,599,114.73883387938018,SAFE
26,1092,599,114.6298390472568,SAFE
27,1092,600,116.96580696938743,SAFE
28,1093,600,116.84177335182824,SAFE
29,1092,600,115.62439189029277,SAFE
30,1092,602,115.73245007343446,SAFE
31,1090,603,113.7453295744489,SAFE
32,1088,603,113.9912277326637,SAFE
33,1088,605,113.7453295744489,SAFE
34,1082,607,110.64357188738983,SAFE
35,1078,607,109.32977636490436,SAFE
36,1073,608,106.53168542738823,SAFE
37,1069,612,106.04244433244644,SAFE
38,1064,613,107.5174404457249,SAFE
39,1058,617,109.11003620199197,SAFE
40,1050,618,108.16653826391968,SAFE
41,1043,621,101.95096860746347,SAFE
