frame,x,y,width,state
54,1022,645,63.071388124885914,SAFE
55,1024,647,63.071388124885914,SAFE
56,1028,645,66.06814663663572,SAFE
59,1040,643,67.08203932499369,SAFE
60,1045,646,64.19501538281614,SAFE
61,1048,644,65.5133574166368,SAFE
62,1052,643,68.4470598345904,SAFE
65,1064,647,65.49045732013177,SAFE
66,1068,647,67.36467917239716,SAFE
67,1071,647,69.46221994724903,SAFE
68,1076,647,71.25307010929424,SAFE
69,1083,648,75.53806987208503,SAFE
70,1088,648,70.57619995437555,SAFE
72,1095,647,72.56031973468694,SAFE
73,1099,647,74.43117626371358,SAFE
74,1102,649,75.8023746329889,SAFE
75,1106,648,77.52418977325722,SAFE
76,1109,648,79.51100552753688,SAFE
77,1114,649,74.96665925596525,SAFE
78,1118,650,78.40918313565064,SAFE
79,1121,649,78.31347265956222,SAFE
80,1125,649,79.30952023559341,SAFE
81,1128,650,80.39900496896712,SAFE
82,1131,650,81.30190649671138,SAFE
83,1138,651,78.5175139698144,SAFE
84,1140,651,80.62257748298549,SAFE
85,1143,652,82.60750571225353,SAFE
86,1146,652,85.58621384311844,SAFE
87,1149,653,84.8528137423857,SAFE
88,1152,653,87.82368700982668,SAFE
89,1155,653,88.81441324469807,SAFE
90,1158,654,91.35097153287424,SAFE
91,1160,653,91.6624241442479,SAFE
92,1162,654,92.65527507918802,SAFE
93,1163,654,94.64142856064674,SAFE
94,1166,655,89.80534505250787,SAFE
95,1167,655,91.6624241442479,SAFE
96,1169,656,92.77930803794561,SAFE
97,1170,658,92.43916918709297,SAFE
98,1171,659,93.43446901438462,SAFE
99,1171,660,92.91393867445294,SAFE
100,1172,659,92.65527507918802,SAFE
101,1171,660,91.7877987534291,SAFE
102,1169,660,88.95504482602435,SAFE
103,1168,661,87.29833904490967,SAFE
104,1167,661,86.68333173107735,SAFE
105,1166,665,87.32124598286491,SAFE
106,1165,666,83.19855767980596,SAFE
107,1162,666,83.93449827097318,SAFE
108,1159,667,82.28000972289685,SAFE
109,1156,665,78.33900688673555,SAFE
110,1153,667,74.94664769020693,SAFE
111,1148,668,80.95677859203639,SAFE
112,1143,669,79.12016177940993,SAFE
113,1137,670,77.25283166331187,SAFE
114,1131,672,77.38862965578342,SAFE
115,1117,673,81.41252974819048,SAFE
116,1108,676,79.17701686727027,SAFE
