frame,x,y,width,state
60,1467,655,474.65882484159084,SAFE
61,1425,653,433.5089387775066,CRITICAL
62,1378,651,369.0121949204389,CRITICAL
63,1315,646,361.0,CRITICAL
64,1264,643,343.1180554852805,CRITICAL
65,1215,639,333.0540496676178,CRITICAL
66,1172,633,319.0141062711804,CRITICAL
67,1095,626,282.0868660537034,CRITICAL
68,1062,623,267.02996086581743,CRITICAL
69,1028,618,259.0077218926108,CRITICAL
70,995,616,260.06922155457,CRITICAL
71,970,614,242.1321952983535,CRITICAL
72,944,613,235.17227727774377,CRITICAL
73,922,610,222.08106627986098,CRITICAL
74,900,607,213.11499243366245,CRITICAL
75,879,606,205.15603817582362,CRITICAL
76,861,604,197.1623696347759,CRITICAL
77,843,602,187.2671887971836,CRITICAL
78,827,600,180.17769007288334,SAFE
79,810,600,178.33956375409244,SAFE
80,797,598,170.18813119603846,SAFE
81,783,596,165.24527224704494,SAFE
82,771,594,159.15401345866212,SAFE
83,759,592,156.05127362504928,SAFE
84,740,588,143.0034964607509,SAFE
85,730,588,136.03308421115798,SAFE
86,722,586,132.015150645674,SAFE
87,712,585,131.03434664239754,SAFE
88,706,585,122.06555615733703,SAFE
89,698,583,117.01709276853532,SAFE
90,692,584,114.0701538527936,SAFE
91,685,583,112.0044641967453,SAFE
92,679,581,111.00450441310929,SAFE
93,673,582,108.01851693112621,SAFE
94,667,579,107.00467279516349,SAFE
98,648,576,99.02019995940222,SAFE
99,643,575,96.02083107326243,SAFE
101,636,574,92.00543462209176,SAFE
102,633,573,92.04890004774636,SAFE
103,629,573,88.02272433866155,SAFE
104,626,573,87.00574693662483,SAFE
105,623,570,86.02325267042627,SAFE
106,620,570,87.00574693662483,SAFE
107,618,570,87.05170877128145,SAFE
108,615,569,84.09518416651456,SAFE
109,613,569,79.05694150420949,SAFE
110,611,568,78.02563681252464,SAFE
111,610,568,79.02531240052139,SAFE
112,608,568,79.02531240052139,SAFE
113,605,566,80.0,SAFE
114,604,565,78.05767098754612,SAFE
115,603,564,77.02596964660685,SAFE
116,603,564,75.1065909225016,SAFE
117,603,565,75.1065909225016,SAFE
118,603,564,75.16648189186454,SAFE
119,603,564,73.33484846919642,SAFE
120,603,564,73.43704787094863,SAFE
121,601,562,66.03029607687671,SAFE
122,601,563,66.48308055437865,SAFE
123,602,562,66.61080993352356,SAFE
124,602,562,65.76473218982953,SAFE
125,603,561,63.0317380372777,SAFE
126,603,559,64.28063471995279,SAFE
127,605,559,61.07372593840988,SAFE
128,605,557,63.28506932918696,SAFE
129,606,558,61.40032573203501,SAFE
130,607,558,59.30430001273095,SAFE
131,608,558,57.14017850864661,SAFE
132,610,557,56.22277118748239,SAFE
133,610,556,57.14017850864661,SAFE
134,610,556,56.142675390472796,SAFE
135,611,556,56.22277118748239,SAFE
136,610,557,56.142675390472796,SAFE
137,610,557,55.326304774492215,SAFE
138,610,557,56.142675390472796,SAFE
139,611,557,55.14526271584895,SAFE
140,610,557,56.142675390472796,SAFE
