frame,x,y,width,state
1,558,647,97.25224933131366,SAFE
2,558,647,97.25224933131366,SAFE
3,558,647,97.25224933131366,SAFE
4,558,647,97.25224933131366,SAFE
5,558,647,98.2496819333274,SAFE
6,558,647,98.2496819333274,SAFE
7,558,647,98.2496819333274,SAFE
8,558,647,98.2496819333274,SAFE
9,558,647,97.25224933131366,SAFE
10,558,647,97.25224933131366,SAFE
11,558,647,98.2496819333274,SAFE
12,558,647,97.25224933131366,SAFE
13,558,647,98.18350166906862,SAFE
14,558,647,99.24716620639605,SAFE
15,558,647,98.18350166906862,SAFE
16,558,647,98.2496819333274,SAFE
17,558,647,98.18350166906862,SAFE
18,558,647,98.2496819333274,SAFE
19,558,647,98.2496819333274,SAFE
20,558,647,97.18538984847466,SAFE
21,558,647,97.18538984847466,SAFE
22,558,647,98.18350166906862,SAFE
23,558,647,98.18350166906862,SAFE
24,558,647,98.2496819333274,SAFE
25,558,647,98.2496819333274,SAFE
26,558,647,97.25224933131366,SAFE
27,558,647,98.2496819333274,SAFE
28,558,647,98.2496819333274,SAFE
29,558,647,98.2496819333274,SAFE
30,558,647,97.18538984847466,SAFE
31,558,647,98.2496819333274,SAFE
32,558,647,99.18165152889924,SAFE
33,558,647,98.18350166906862,SAFE
34,558,647,97.18538984847466,SAFE
35,558,647,97.18538984847466,SAFE
36,558,647,98.18350166906862,SAFE
37,558,647,98.18350166906862,SAFE
38,558,647,98.18350166906862,SAFE
39,558,647,97.18538984847466,SAFE
40,558,647,97.18538984847466,SAFE
41,558,647,98.18350166906862,SAFE
42,558,647,98.2496819333274,SAFE
43,558,647,98.2496819333274,SAFE
44,558,647,98.2496819333274,SAFE
45,558,647,98.18350166906862,SAFE
46,558,647,98.2496819333274,SAFE
47,558,647,98.2496819333274,SAFE
48,558,647,98.18350166906862,SAFE
49,558,647,98.2496819333274,SAFE
50,558,647,98.18350166906862,SAFE
51,558,647,97.18538984847466,SAFE
52,558,647,98.18350166906862,SAFE
53,558,647,97.18538984847466,SAFE
54,558,647,98.18350166906862,SAFE
55,558,647,98.2496819333274,SAFE
56,558,647,97.25224933131366,SAFE
57,558,647,97.18538984847466,SAFE
58,558,647,97.25224933131366,SAFE
59,558,647,97.25224933131366,SAFE
60,558,647,98.2496819333274,SAFE
61,561,647,100.17983829094555,SAFE
62,566,647,97.18538984847466,SAFE
63,569,647,98.18350166906862,SAFE
64,575,647,100.12492197250393,SAFE
65,582,648,101.17806086301516,SAFE
66,592,648,105.17128885774862,SAFE
67,612,649,105.11898020814318,SAFE
68,624,648,106.04244433244644,SAFE
69,634,649,107.0420478129973,SAFE
70,647,648,113.0,SAFE
71,660,649,109.04127658827184,SAFE
72,673,649,108.01851693112621,SAFE
73,684,649,109.04127658827184,SAFE
74,697,648,114.0,SAFE
75,712,649,111.04053313993049,SAFE
76,727,648,112.0044641967453,SAFE
77,739,649,108.04165863221463,SAFE
78,752,649,107.01868995647442,SAFE
79,781,648,110.04090148667449,SAFE
80,794,647,114.10959644131601,SAFE
81,809,649,110.00454536063498,SAFE
82,822,648,108.04165863221463,SAFE
83,837,650,107.0420478129973,SAFE
84,851,650,106.0,SAFE
85,866,651,106.1178590059185,SAFE
86,880,651,109.16501271011697,SAFE
87,895,652,112.21853679316978,SAFE
88,910,653,111.28791488746656,SAFE
89,926,652,116.06894502837527,SAFE
90,942,652,118.10588469674151,SAFE
91,957,653,119.15116449284078,SAFE
92,972,652,120.10412149464314,SAFE
93,989,653,121.2023102090055,SAFE
94,1005,655,126.4792473095883,SAFE
95,1022,656,131.85598204101322,SAFE
96,1057,656,133.843191832831,SAFE
97,1075,657,138.92443989449805,SAFE
98,1092,657,140.91131963046828,SAFE
99,1110,658,141.90489773083945,SAFE
100,1127,658,144.00694427700353,SAFE
101,1146,658,142.79005567615695,SAFE
102,1165,661,146.4923206178399,SAFE
103,1184,661,145.67429423202984,SAFE
104,1203,658,145.12063946937388,SAFE
105,1224,659,151.32745950421557,SAFE
106,1245,659,152.190669884852,SAFE
107,1268,661,159.66527487215245,WARNING
108,1287,664,159.26079241294764,WARNING
109,1329,663,158.80806024884254,SAFE
110,1352,662,164.51443705644803,WARNING
111,1375,662,165.43578814754684,WARNING
112,1401,664,171.6566340110396,CRITICAL
113,1425,663,173.4877517290486,CRITICAL
114,1451,665,180.7097119692243,CRITICAL
115,1476,665,181.54062906137568,CRITICAL
116,1505,666,191.84629264074925,CRITICAL
117,1532,669,196.02295783912658,CRITICAL
118,1561,671,201.6829194552677,CRITICAL
119,1593,670,213.03755537463343,CRITICAL
120,1619,671,209.95475703112803,CRITICAL
121,1649,674,214.96511344867102,CRITICAL
122,1673,674,201.2486024796197,CRITICAL
123,1702,675,188.403821617291,CRITICAL
124,1722,674,169.84993376507393,SAFE
