frame,x,y,width,state
41,556,591,50.08991914547278,SAFE
42,558,592,54.037024344425184,SAFE
43,560,592,54.08326913195984,SAFE
44,563,592,57.07889277132134,SAFE
45,565,592,60.03332407921454,SAFE
46,568,594,61.204574992397426,SAFE
47,570,594,64.38167441127949,SAFE
48,573,594,66.27216610312357,SAFE
49,576,594,68.26419266350405,SAFE
50,582,594,64.28063471995279,SAFE
51,586,595,65.19202405202648,SAFE
52,590,594,69.35416353759881,SAFE
53,595,595,69.1158447825099,SAFE
54,599,595,70.11419257183242,SAFE
55,602,595,72.17340230306452,SAFE
57,613,595,70.34912934784623,SAFE
58,618,595,72.11102550927978,SAFE
59,623,596,73.10950690573696,SAFE
60,628,595,75.16648189186454,SAFE
61,639,596,75.1065909225016,SAFE
62,644,596,79.1580697086532,SAFE
63,649,596,77.23341245859851,SAFE
64,653,597,76.23647421018367,SAFE
65,658,597,79.1012010022604,SAFE
66,665,597,78.16009211867653,SAFE
67,670,598,80.22468448052632,SAFE
68,677,598,82.15229759416349,SAFE
69,682,598,82.15229759416349,SAFE
70,687,599,85.14693182963201,SAFE
71,695,599,81.05553651663777,SAFE
72,699,599,83.02409288875127,SAFE
73,706,600,84.0535543567314,SAFE
74,712,600,86.00581375697809,SAFE
75,718,601,92.02173656261873,SAFE
76,726,601,87.0,SAFE
77,732,601,90.0,SAFE
78,741,601,93.0,SAFE
79,748,601,90.0222194794152,SAFE
80,754,602,95.00526301210897,SAFE
81,763,602,96.02083107326243,SAFE
82,771,602,98.04590761474952,SAFE
83,780,604,97.082439194738,SAFE
84,789,604,102.12247548899312,SAFE
85,798,604,103.12128781197411,SAFE
86,808,606,105.17128885774862,SAFE
87,827,606,113.11056537742175,SAFE
88,837,606,119.06720791217035,SAFE
89,847,607,116.3486140871476,SAFE
90,858,607,118.3427226321923,SAFE
91,872,607,124.32618388738553,SAFE
92,883,608,126.00396819148197,SAFE
93,895,607,127.251719045363,SAFE
94,908,608,136.03308421115798,SAFE
95,919,607,137.17871555019022,SAFE
96,931,609,137.05838172107534,SAFE
97,943,609,139.0323703315167,SAFE
98,958,609,142.0563268566381,SAFE
99,970,609,140.03213916812098,SAFE
100,986,610,145.1240848377691,SAFE
101,1000,611,145.1240848377691,SAFE
102,1016,611,149.12075643584967,SAFE
103,1033,613,152.3285921946369,SAFE
104,1050,613,155.32224567009067,SAFE
105,1067,614,157.25775020646836,SAFE
106,1084,615,160.37767924496225,SAFE
107,1102,616,166.3640586184408,CRITICAL
108,1122,616,169.57889019568444,CRITICAL
109,1144,617,179.62739212046696,CRITICAL
110,1165,617,184.69434208984313,CRITICAL
111,1212,619,196.57314160383152,CRITICAL
112,1235,618,198.56736892047493,CRITICAL
113,1260,619,204.47982785595258,CRITICAL
114,1287,620,212.52999788265186,CRITICAL
115,1313,620,216.453228204155,CRITICAL
116,1341,622,225.31977276750482,CRITICAL
117,1370,623,232.62201099638014,CRITICAL
118,1402,625,242.00206610688264,CRITICAL
119,1437,627,257.41989045137905,CRITICAL
120,1472,629,268.03917624108607,CRITICAL
121,1505,631,280.4514218184675,CRITICAL
122,1531,633,287.08883642524313,CRITICAL
123,1550,633,290.05689097140925,CRITICAL
124,1562,633,285.2805636562014,CRITICAL
125,1570,635,282.98586537139977,CRITICAL
126,1580,633,277.89386463180506,CRITICAL
127,1582,635,278.8834882168537,CRITICAL
128,1582,634,280.58510295452254,CRITICAL
129,1581,634,279.7320146139873,CRITICAL
