frame,x,y,width,state
1,1154,615,82.38931969618392,SAFE
2,1163,618,84.00595217006948,SAFE
3,1170,616,87.36704184073076,SAFE
4,1178,618,87.02298546935747,SAFE
5,1188,618,87.02298546935747,SAFE
6,1195,619,91.13725912051558,SAFE
7,1204,619,90.0222194794152,SAFE
8,1214,619,93.04837451562494,SAFE
9,1223,619,97.02061636580135,SAFE
10,1231,620,103.07764064044152,SAFE
11,1243,620,102.04410811016969,SAFE
12,1252,620,105.01904589168576,SAFE
13,1263,620,106.07544484940895,SAFE
14,1273,621,107.16809226630845,SAFE
15,1283,621,114.28035701729323,SAFE
16,1292,622,120.20399327809372,SAFE
17,1306,623,116.27553482998907,SAFE
18,1319,623,116.15506876585283,SAFE
19,1330,623,122.20065466273084,SAFE
20,1341,624,124.19742348374221,SAFE
21,1354,624,127.1927670899568,SAFE
22,1366,625,128.14054783713078,SAFE
23,1378,625,135.18135966175217,SAFE
24,1393,626,133.37541002748594,SAFE
25,1405,625,138.2931668593933,SAFE
26,1421,627,140.12851244482687,SAFE
27,1435,627,147.2175261305528,SAFE
28,1450,627,146.21901381147393,SAFE
29,1466,629,154.3243337908834,SAFE
30,1499,630,161.37533888422976,CRITICAL
31,1516,631,162.15116404145854,WARNING
32,1534,630,170.66048165876012,CRITICAL
33,1554,632,174.14074767268,CRITICAL
34,1573,633,177.341478509682,CRITICAL
35,1594,633,185.32673849177834,CRITICAL
36,1615,635,193.58202395883765,CRITICAL
37,1639,635,199.56452590578317,CRITICAL
38,1659,644,206.71236053995418,CRITICAL
39,1680,641,199.12307751739877,CRITICAL
40,1698,646,188.51259904844557,CRITICAL
41,1717,645,172.9855485293497,SAFE
42,1734,647,171.26879458909028,SAFE
