frame,x,y,width,state
96,1457,710,321.62400407929755,SAFE
98,1374,708,277.34635386101615,CRITICAL
102,1211,701,248.74484919290288,CRITICAL
103,1171,699,250.7149776140229,CRITICAL
104,1133,695,233.48875775934053,CRITICAL
105,1099,692,233.20591759215716,CRITICAL
106,1069,691,224.1539649437413,CRITICAL
107,1037,690,217.51781536232843,CRITICAL
108,1011,685,204.08331631958552,CRITICAL
109,977,681,214.4574549881631,CRITICAL
110,946,678,222.32408776378685,CRITICAL
111,921,676,218.08255317654368,CRITICAL
112,893,676,218.44907873461037,CRITICAL
113,871,673,214.18916872708573,CRITICAL
114,831,670,184.09780009549272,SAFE
115,810,670,181.13530854032848,SAFE
116,793,668,168.14577009250038,SAFE
117,773,668,164.1097193952875,SAFE
118,757,667,163.1502375113196,SAFE
119,738,668,165.10905486980417,SAFE
120,722,667,158.07909412695912,SAFE
121,704,666,161.07762104029226,SAFE
122,689,665,152.08221460775746,SAFE
123,677,665,146.08559134972896,SAFE
124,662,664,144.03124660989366,SAFE
125,649,664,141.088624630053,SAFE
126,637,663,136.03308421115798,SAFE
127,626,662,134.0,SAFE
128,613,661,129.00387591076478,SAFE
129,602,661,130.00384609695206,SAFE
130,592,661,123.03657992645927,SAFE
131,581,659,120.01666550941998,SAFE
132,571,659,119.03780911962384,SAFE
133,562,659,114.03946685248927,SAFE
134,554,658,110.01818031580054,SAFE
135,544,657,111.16204388189342,SAFE
136,536,657,106.04244433244644,SAFE
