frame,x,y,width,state
1,1061,581,55.08175741568164,SAFE
2,1059,582,53.150729063673246,SAFE
3,1058,582,52.08646657242167,SAFE
4,1057,582,50.15974481593781,SAFE
5,1056,583,50.08991914547278,SAFE
6,1054,583,50.08991914547278,SAFE
7,1051,583,47.265209192385896,SAFE
8,1050,584,47.265209192385896,SAFE
9,1047,584,48.16637831516918,SAFE
10,1045,584,48.25971404805462,SAFE
11,1043,584,46.389654018972806,SAFE
12,1042,585,46.69047011971501,SAFE
13,1038,585,52.61178575186362,SAFE
14,1036,585,52.61178575186362,SAFE
15,1034,588,50.15974481593781,SAFE
16,1030,585,49.64876634922564,SAFE
17,1028,588,48.16637831516918,SAFE
18,1024,588,47.095647357266465,SAFE
19,1020,588,48.093658625644196,SAFE
20,1016,589,46.09772228646444,SAFE
21,1012,590,44.181444068749045,SAFE
22,1006,590,48.16637831516918,SAFE
23,1001,590,47.265209192385896,SAFE
24,997,590,46.389654018972806,SAFE
