frame,x,y,width,state
1,697,715,104.12012293500234,SAFE
2,704,716,102.23991392797629,SAFE
3,708,716,105.11898020814318,SAFE
4,713,717,104.17293314484334,SAFE
5,717,717,110.11357772772621,SAFE
6,722,717,112.11155159036913,SAFE
7,729,719,113.35784048754634,SAFE
8,735,719,115.27792503337315,SAFE
9,741,719,119.20570456148481,SAFE
10,746,720,122.14745187681976,SAFE
11,752,720,125.19584657647394,SAFE
12,757,721,127.1416532848303,SAFE
13,763,722,129.18978287774928,SAFE
14,770,722,134.18271125595876,SAFE
15,776,723,135.1332675546625,SAFE
16,783,723,136.13228860193308,SAFE
17,790,723,141.12760183606892,SAFE
18,803,722,150.00333329629711,WARNING
19,810,723,152.0131573252789,WARNING
20,817,724,154.01298646542764,SAFE
21,826,724,158.00316452527144,SAFE
22,833,726,162.01234520862909,WARNING
23,840,725,163.0,WARNING
24,848,728,168.02678357928536,WARNING
25,857,730,173.18487231857176,CRITICAL
26,866,729,178.07021087200408,CRITICAL
27,874,731,182.0686683644388,CRITICAL
28,884,732,187.3846311734236,CRITICAL
29,894,733,191.1674658512792,CRITICAL
30,915,735,204.0392119177096,CRITICAL
31,925,735,212.03773249117714,CRITICAL
32,938,740,217.51781536232843,CRITICAL
33,950,741,226.3183598385248,CRITICAL
34,966,739,241.2073796549351,CRITICAL
35,996,744,260.09421369957465,CRITICAL
36,1011,743,269.0074348414928,CRITICAL
37,1031,744,291.0068727710739,CRITICAL
38,1053,741,308.13146544940844,CRITICAL
