frame,x,y,width,state
23,784,596,44.10215414239989,SAFE
24,785,596,46.04345773288535,SAFE
25,787,595,49.040799340956916,SAFE
26,787,595,50.08991914547278,SAFE
27,789,596,50.00999900019995,SAFE
28,791,596,51.0098029794274,SAFE
29,791,596,51.088159097779204,SAFE
30,792,596,51.03920062069938,SAFE
31,793,596,50.00999900019995,SAFE
32,793,596,51.03920062069938,SAFE
33,795,596,51.0098029794274,SAFE
34,823,593,35.73513677041127,SAFE
35,796,596,52.009614495783374,SAFE
36,797,597,54.00925846556311,SAFE
37,798,597,54.037024344425184,SAFE
38,799,597,55.08175741568164,SAFE
39,799,597,56.0357029044876,SAFE
40,800,598,56.142675390472796,SAFE
41,801,598,56.08029957123981,SAFE
42,801,598,57.0350769263968,SAFE
43,801,598,57.07889277132134,SAFE
48,805,599,49.49747468305833,SAFE
49,806,600,48.662100242385755,SAFE
50,806,600,46.87216658103186,SAFE
51,805,601,47.51841748206689,SAFE
52,805,602,44.721359549995796,SAFE
55,804,603,40.311288741492746,SAFE
56,803,603,41.30375285612676,SAFE
57,803,603,44.28317965096906,SAFE
58,799,604,52.15361924162119,SAFE
59,798,605,52.61178575186362,SAFE
60,797,604,51.78802950489621,SAFE
61,795,604,50.35871324805669,SAFE
62,794,605,50.35871324805669,SAFE
63,792,609,48.16637831516918,SAFE
64,790,608,47.16990566028302,SAFE
65,787,608,47.042533945356304,SAFE
66,786,607,46.87216658103186,SAFE
67,782,609,49.09175083453431,SAFE
68,780,609,47.095647357266465,SAFE
69,777,610,45.5411901469428,SAFE
70,775,610,46.69047011971501,SAFE
71,769,610,47.51841748206689,SAFE
72,762,611,43.56604182158393,SAFE
73,758,611,44.14748010928823,SAFE
74,753,611,43.56604182158393,SAFE
76,742,613,47.07440918375928,SAFE
77,737,613,46.57252408878007,SAFE
78,731,613,45.880278987817846,SAFE
