frame,x,y,width,state
88,1626,664,149.08386901338454,SAFE
89,1583,663,144.2809758769326,SAFE
90,1560,662,141.05672617780408,SAFE
91,1539,662,141.088624630053,SAFE
92,1520,662,137.03284277865654,SAFE
93,1498,661,137.03284277865654,SAFE
94,1479,660,131.01526628603247,SAFE
95,1459,660,133.01503674397117,SAFE
96,1441,659,134.01492454200763,SAFE
97,1422,657,133.09395177843356,SAFE
98,1406,659,129.0,SAFE
99,1388,657,130.09611831257686,SAFE
100,1372,657,131.13733259449805,SAFE
101,1358,656,122.10241602851272,SAFE
102,1339,655,126.0634760745554,SAFE
103,1325,656,124.03628501370073,SAFE
104,1308,654,123.00406497347964,SAFE
105,1294,654,122.03687967167957,SAFE
106,1281,653,117.00427342623003,SAFE
107,1267,653,113.0,SAFE
108,1255,654,107.00467279516349,SAFE
109,1228,652,103.04368005850722,SAFE
110,1215,651,106.07544484940895,SAFE
111,1204,651,103.07764064044152,SAFE
112,1193,650,99.12618221237011,SAFE
113,1179,649,103.04368005850722,SAFE
114,1169,649,101.01980003939822,SAFE
115,1158,649,95.04735661763561,SAFE
116,1148,649,93.08598175880189,SAFE
117,1137,649,93.13431161500041,SAFE
118,1128,648,92.0869154657707,SAFE
119,1118,647,89.08984229416954,SAFE
120,1110,647,87.09190547921202,SAFE
121,1101,646,84.09518416651456,SAFE
122,1092,646,85.09406559801923,SAFE
123,1074,646,83.09632964216891,SAFE
124,1067,647,80.09993757800315,SAFE
125,1059,645,77.05841939723393,SAFE
126,1052,645,78.05767098754612,SAFE
127,1045,645,76.05918747922567,SAFE
128,1037,645,74.00675644831355,SAFE
129,1032,645,71.02816342831905,SAFE
130,1025,644,72.02777242147643,SAFE
131,1021,642,59.413803110051795,SAFE
132,1016,640,53.36665625650534,SAFE
133,1004,644,71.0,SAFE
135,992,641,66.27216610312357,SAFE
136,987,643,65.03076195155643,SAFE
137,982,640,66.27216610312357,SAFE
138,976,640,64.1248781675256,SAFE
139,971,639,64.1248781675256,SAFE
140,967,639,62.12889826803627,SAFE
141,962,639,63.12685640834652,SAFE
142,952,639,60.13318551349163,SAFE
143,948,641,59.07622195096772,SAFE
144,943,639,58.077534382926416,SAFE
145,940,639,61.07372593840988,SAFE
146,935,638,55.08175741568164,SAFE
147,931,640,56.142675390472796,SAFE
148,929,639,54.147945482723536,SAFE
149,925,640,55.226805085936306,SAFE
150,921,639,56.22277118748239,SAFE
