frame,x,y,width,state
20,1184,648,69.00724599634447,SAFE
21,1194,648,73.00684899377592,SAFE
22,1200,648,76.00657866263946,SAFE
23,1205,649,79.02531240052139,SAFE
24,1209,649,80.02499609497022,SAFE
25,1216,648,76.00657866263946,SAFE
26,1221,650,80.09993757800315,SAFE
27,1229,650,80.15609770940699,SAFE
28,1236,650,82.15229759416349,SAFE
29,1243,651,80.22468448052632,SAFE
30,1250,652,84.29116205154607,SAFE
31,1257,651,85.28774824088158,SAFE
32,1264,652,88.36288813749809,SAFE
33,1272,651,85.21150157109074,SAFE
34,1278,652,86.46964785403026,SAFE
35,1285,652,87.46427842267951,SAFE
36,1294,653,86.57944328765345,SAFE
37,1302,654,90.55385138137417,SAFE
38,1310,653,92.65527507918802,SAFE
39,1326,656,94.76286192385707,SAFE
40,1333,658,96.74709297958259,SAFE
41,1340,658,98.73196037757987,SAFE
42,1349,656,97.73944955850733,SAFE
43,1356,658,98.85848471426213,SAFE
44,1364,657,100.84145972763385,SAFE
45,1372,658,105.92922165295089,SAFE
46,1381,658,104.80935072788114,SAFE
47,1389,658,106.06601717798213,SAFE
48,1397,659,110.0272693471941,SAFE
49,1407,660,108.18964830333815,SAFE
50,1415,660,112.29425630903836,SAFE
51,1434,661,114.42464769445436,SAFE
52,1442,663,119.70797801316336,SAFE
53,1451,662,121.3424904969401,SAFE
54,1461,664,121.92620719107111,SAFE
55,1470,665,126.28935030318273,SAFE
56,1480,665,130.24976007655445,SAFE
57,1489,667,136.7808466123821,SAFE
58,1500,667,136.33048081775402,SAFE
59,1510,668,140.73023839957068,SAFE
60,1521,669,142.86357128393507,SAFE
61,1531,670,143.69411957348845,SAFE
62,1541,671,148.94629904767692,SAFE
63,1550,672,156.1793840428371,WARNING
64,1562,673,154.9322432549145,SAFE
65,1572,673,158.67261893597143,SAFE
66,1583,673,161.94134740701648,WARNING
67,1594,675,165.92166826548,WARNING
68,1608,676,174.34735443934903,CRITICAL
69,1618,677,179.44637081869334,CRITICAL
70,1632,678,182.3896926912264,CRITICAL
71,1646,679,189.08199279677586,CRITICAL
72,1658,680,192.39802493788756,CRITICAL
73,1668,681,190.8219064992277,CRITICAL
74,1678,681,185.3672031401456,CRITICAL
75,1688,683,179.47701802737865,SAFE
76,1697,684,174.38463235044537,SAFE
77,1708,685,167.17057157286985,SAFE
78,1720,686,166.0873264279969,SAFE
79,1732,687,156.8948692596415,SAFE
80,1744,690,155.32224567009067,SAFE
81,1753,691,147.12239802287073,SAFE
82,1762,691,136.35615130972272,SAFE
83,1769,689,130.17296186228538,SAFE
