frame,x,y,width,state
53,1575,600,42.01190307520001,SAFE
54,1577,601,46.04345773288535,SAFE
55,1577,600,46.17358552246078,SAFE
57,1575,601,51.24451190127583,SAFE
58,1575,602,51.35172830587107,SAFE
59,1575,602,51.35172830587107,SAFE
60,1575,603,51.24451190127583,SAFE
61,1575,603,53.150729063673246,SAFE
62,1574,603,53.150729063673246,SAFE
63,1571,603,63.071388124885914,SAFE
65,1572,604,63.12685640834652,SAFE
66,1572,605,63.198101237299845,SAFE
67,1572,606,66.37017402418047,SAFE
68,1572,607,66.18912297349165,SAFE
69,1571,607,66.37017402418047,SAFE
70,1571,608,65.62011886609167,SAFE
71,1570,608,65.62011886609167,SAFE
72,1569,608,66.91038783328041,SAFE
73,1569,608,69.72087205421343,SAFE
74,1568,608,70.03570517957252,SAFE
75,1568,608,69.2314957226839,SAFE
76,1567,608,72.18032973047436,SAFE
78,1565,612,69.72087205421343,SAFE
79,1564,612,69.05070600652827,SAFE
80,1563,613,72.00694410957877,SAFE
81,1562,613,72.3671196055225,SAFE
82,1562,613,76.48529270389177,SAFE
83,1561,614,85.32877591996736,SAFE
84,1560,615,86.31338250816034,SAFE
85,1560,616,88.45903006477066,SAFE
86,1559,614,91.2414379544733,SAFE
87,1557,617,90.60905032059435,SAFE
88,1557,617,92.9623579735368,SAFE
89,1556,617,92.9623579735368,SAFE
90,1553,618,93.17188417113823,SAFE
91,1552,619,94.14881836751856,SAFE
92,1548,620,92.19544457292888,SAFE
93,1545,620,91.21951545584969,SAFE
94,1541,620,95.34149149242423,SAFE
95,1539,622,97.26767191621273,SAFE
96,1535,625,99.04039579888602,SAFE
97,1533,625,103.4456378974,SAFE
98,1531,627,107.5174404457249,SAFE
99,1530,627,111.0,SAFE
100,1528,629,118.27087553578015,SAFE
101,1525,631,121.75795661885921,SAFE
102,1521,633,127.22421153223941,SAFE
103,1519,633,128.41339493993607,SAFE
104,1515,638,137.05838172107534,SAFE
105,1511,640,149.56269588369955,WARNING
106,1507,642,156.26259949200897,CRITICAL
107,1503,645,166.1114083980989,CRITICAL
108,1499,647,169.26015479137433,CRITICAL
109,1500,647,184.1140950606444,CRITICAL
110,1489,645,175.231275747225,CRITICAL
111,1482,646,175.84083712266613,SAFE
112,1475,644,170.06175348972502,SAFE
113,1462,642,157.8923684032892,SAFE
