frame,x,y,width,state
89,1671,651,71.02112361825881,SAFE
90,1674,652,74.81310045707235,SAFE
91,1678,652,77.64663547121665,SAFE
92,1680,652,78.77182237323191,SAFE
93,1684,650,81.88406438373708,SAFE
94,1687,653,85.15867542417507,SAFE
95,1692,652,80.89499366462674,SAFE
96,1695,654,82.87339742040264,SAFE
97,1698,655,84.17244204607586,SAFE
98,1702,653,84.01190391843289,SAFE
99,1706,654,83.86298349093002,SAFE
100,1710,654,87.13208364316786,SAFE
101,1714,654,80.23091673413684,SAFE
102,1717,655,83.18653737234169,SAFE
103,1719,654,85.15867542417507,SAFE
104,1725,655,86.49277426467485,SAFE
105,1728,656,86.49277426467485,SAFE
106,1730,655,88.45903006477066,SAFE
107,1733,656,91.2414379544733,SAFE
108,1736,657,83.74365647617735,SAFE
109,1737,657,85.14693182963201,SAFE
110,1739,658,85.14693182963201,SAFE
111,1740,659,85.14693182963201,SAFE
112,1742,659,84.17244204607586,SAFE
113,1743,660,82.71033792700887,SAFE
114,1743,661,80.77747210701756,SAFE
115,1743,660,79.81227975693966,SAFE
116,1743,661,77.4919350642375,SAFE
117,1742,661,76.21679604916491,SAFE
118,1740,662,73.7360156233031,SAFE
120,1737,665,68.15423684555495,SAFE
121,1736,664,66.21933252457322,SAFE
122,1733,664,63.06346010171025,SAFE
123,1766,660,69.1158447825099,SAFE
124,1723,664,58.82176467941097,SAFE
125,1720,663,57.28001396647874,SAFE
