frame,x,y,width,state
79,1283,648,65.0,SAFE
80,1293,649,71.02816342831905,SAFE
81,1298,649,71.06335201775947,SAFE
82,1302,650,74.10802925459562,SAFE
84,1317,649,75.1065909225016,SAFE
85,1324,649,76.10519036176179,SAFE
86,1331,649,77.02596964660685,SAFE
87,1339,649,76.10519036176179,SAFE
88,1347,650,79.1012010022604,SAFE
89,1356,651,80.15609770940699,SAFE
90,1365,651,79.40403012442127,SAFE
91,1383,651,83.21658488546619,SAFE
92,1390,651,89.35882720806042,SAFE
93,1401,652,88.36288813749809,SAFE
94,1410,652,89.35882720806042,SAFE
95,1419,652,87.28115489611719,SAFE
96,1428,652,89.27485648266257,SAFE
97,1436,653,90.27181176868004,SAFE
98,1447,653,94.33981132056604,SAFE
99,1456,653,94.42986815621421,SAFE
100,1465,654,97.41663102366043,SAFE
101,1476,656,100.31948963187563,SAFE
102,1486,656,97.73944955850733,SAFE
103,1497,656,100.60318086422517,SAFE
104,1504,657,104.58011283222064,SAFE
105,1513,657,102.48902380255166,SAFE
106,1523,658,104.38869670610895,SAFE
107,1533,658,103.69667304209909,SAFE
108,1542,658,105.80170130957252,SAFE
109,1551,660,104.6900186264192,SAFE
110,1563,658,107.78682665335315,SAFE
111,1575,659,108.664621657649,SAFE
112,1595,660,114.6298390472568,SAFE
113,1605,661,113.7453295744489,SAFE
114,1615,661,111.64676439557037,SAFE
115,1626,662,113.7453295744489,SAFE
116,1636,662,118.82760622010359,SAFE
117,1648,661,122.05326705991938,SAFE
118,1659,663,124.90396310766124,SAFE
119,1670,662,123.47064428438041,SAFE
120,1680,662,129.2594290564522,SAFE
121,1692,665,127.56566936288148,SAFE
122,1704,666,129.5569372901351,SAFE
123,1716,666,135.5322839769182,SAFE
124,1727,667,130.75167302944922,SAFE
125,1736,666,134.8369385591352,SAFE
126,1747,667,127.88275880665071,SAFE
127,1756,667,125.78155667664477,SAFE
128,1766,668,118.71394189394942,SAFE
129,1774,669,110.16805344563369,SAFE
130,1785,671,106.70520137275409,SAFE
131,1796,671,98.84331034521254,SAFE
132,1804,671,95.35197952848173,SAFE
133,1812,672,88.45903006477066,SAFE
134,1817,673,83.19855767980596,SAFE
