frame,x,y,width,state
1,981,603,48.010415536631214,SAFE
2,981,603,48.010415536631214,SAFE
3,981,603,48.010415536631214,SAFE
4,981,603,48.010415536631214,SAFE
5,981,603,48.010415536631214,SAFE
6,981,603,48.010415536631214,SAFE
7,980,603,47.01063709417264,SAFE
8,980,603,47.01063709417264,SAFE
9,980,603,47.01063709417264,SAFE
10,981,603,48.010415536631214,SAFE
11,981,603,48.010415536631214,SAFE
12,981,603,48.010415536631214,SAFE
13,981,603,48.010415536631214,SAFE
14,981,603,48.010415536631214,SAFE
15,981,603,48.010415536631214,SAFE
16,980,603,47.01063709417264,SAFE
17,980,603,47.01063709417264,SAFE
18,981,603,48.093658625644196,SAFE
19,981,603,48.093658625644196,SAFE
20,981,603,48.010415536631214,SAFE
21,981,603,48.010415536631214,SAFE
22,981,603,48.010415536631214,SAFE
23,981,603,48.010415536631214,SAFE
24,981,603,48.041648597857254,SAFE
25,981,603,48.010415536631214,SAFE
26,981,603,48.041648597857254,SAFE
27,981,603,48.010415536631214,SAFE
28,980,603,47.01063709417264,SAFE
29,981,603,48.010415536631214,SAFE
30,981,603,48.010415536631214,SAFE
31,981,603,49.01020301937138,SAFE
32,981,603,48.010415536631214,SAFE
33,981,603,48.010415536631214,SAFE
34,981,603,48.010415536631214,SAFE
35,981,603,48.010415536631214,SAFE
36,981,603,48.010415536631214,SAFE
37,981,603,48.010415536631214,SAFE
38,981,603,48.010415536631214,SAFE
39,980,603,47.01063709417264,SAFE
40,980,603,47.01063709417264,SAFE
41,981,603,48.010415536631214,SAFE
42,981,603,48.010415536631214,SAFE
43,981,603,48.010415536631214,SAFE
44,981,603,48.010415536631214,SAFE
45,981,603,48.010415536631214,SAFE
46,981,603,48.010415536631214,SAFE
47,981,603,48.010415536631214,SAFE
48,981,603,48.010415536631214,SAFE
49,981,603,48.010415536631214,SAFE
50,981,603,48.010415536631214,SAFE
51,980,603,52.03844732503075,SAFE
52,983,603,54.0,SAFE
53,984,603,54.00925846556311,SAFE
54,986,603,57.0,SAFE
55,988,604,59.00847396772772,SAFE
56,993,604,65.03076195155643,SAFE
57,999,603,67.02984409947557,SAFE
58,1003,604,69.00724599634447,SAFE
59,1006,604,70.00714249274856,SAFE
60,1013,605,73.02739212103907,SAFE
61,1018,606,77.05841939723393,SAFE
62,1024,605,72.06247289678588,SAFE
63,1030,606,76.0,SAFE
64,1037,605,77.00649323271382,SAFE
65,1042,605,79.00632886041473,SAFE
66,1049,606,76.00657866263946,SAFE
67,1055,606,79.00632886041473,SAFE
68,1062,605,78.00640999302557,SAFE
69,1068,606,80.02499609497022,SAFE
70,1076,606,78.00640999302557,SAFE
71,1083,607,80.0,SAFE
72,1089,607,80.00624975587844,SAFE
73,1095,607,84.02380615040002,SAFE
74,1103,609,81.09870529176159,SAFE
75,1110,609,83.21658488546619,SAFE
76,1124,610,88.36288813749809,SAFE
77,1132,610,86.57944328765345,SAFE
78,1140,611,88.2779700718135,SAFE
79,1147,612,91.54780172128658,SAFE
80,1155,612,90.35485598461214,SAFE
81,1162,612,91.6624241442479,SAFE
82,1171,612,94.64142856064674,SAFE
83,1179,613,93.7709976485267,SAFE
84,1194,613,97.73944955850733,SAFE
85,1201,613,101.96568050084302,SAFE
86,1210,613,100.84145972763385,SAFE
87,1217,614,104.30723848324239,SAFE
88,1226,614,106.06601717798213,SAFE
89,1235,617,104.47966309287182,SAFE
90,1243,617,110.54863183232979,SAFE
91,1252,618,112.53888216967503,SAFE
92,1260,617,114.6298390472568,SAFE
93,1269,617,115.52488909321661,SAFE
94,1278,618,114.43775600735974,SAFE
95,1287,617,120.41594578792295,SAFE
96,1296,617,122.3315167894194,SAFE
97,1305,619,124.67958934805648,SAFE
98,1316,620,130.75167302944922,SAFE
99,1336,620,134.8369385591352,SAFE
100,1347,621,139.60659010233005,SAFE
101,1356,621,142.59382875847047,SAFE
102,1367,622,147.6651617681029,SAFE
103,1378,623,149.85659811966906,SAFE
104,1389,624,154.63505424062166,SAFE
105,1399,624,158.02847844613325,WARNING
106,1412,625,164.34719346554112,WARNING
107,1424,626,170.29973576021777,CRITICAL
108,1437,626,174.26990560621763,CRITICAL
109,1450,628,176.13914953808538,CRITICAL
110,1478,630,190.51771571168914,CRITICAL
111,1493,631,194.74342094150447,CRITICAL
112,1508,633,203.37649815059754,CRITICAL
113,1524,634,212.5770448566825,CRITICAL
114,1540,637,220.47675614449702,CRITICAL
115,1556,638,230.32585612562042,CRITICAL
116,1575,640,238.9016534057477,CRITICAL
117,1592,641,245.5402207378661,CRITICAL
118,1607,643,240.68444071023785,CRITICAL
119,1621,645,233.85465571589546,CRITICAL
120,1637,646,228.23890991677996,CRITICAL
121,1651,647,219.27152117865194,CRITICAL
122,1669,649,211.4000946073582,CRITICAL
123,1686,651,203.66639388961548,CRITICAL
124,1700,654,201.75727991822254,CRITICAL
125,1714,659,193.94071259021402,CRITICAL
