frame,x,y,width,state
1,1042,612,107.16809226630845,SAFE
2,1052,613,104.12012293500234,SAFE
3,1060,612,106.07544484940895,SAFE
4,1069,612,106.04244433244644,SAFE
5,1077,613,108.07404868885037,SAFE
6,1087,614,112.04017136723775,SAFE
7,1097,615,110.01818031580054,SAFE
8,1103,616,115.00434774390054,SAFE
9,1112,617,117.00427342623003,SAFE
10,1122,617,119.00420160649792,SAFE
11,1131,619,121.06609764917675,SAFE
12,1142,620,122.06555615733703,SAFE
13,1152,620,124.10076550932311,SAFE
14,1162,621,128.09761902549164,SAFE
15,1173,620,131.06105447462264,SAFE
16,1183,621,135.1332675546625,SAFE
17,1194,623,137.23337786413333,SAFE
18,1205,623,141.2267680009707,SAFE
19,1216,624,146.16771189288008,SAFE
20,1229,625,148.33745312630927,SAFE
21,1241,625,151.40013210033868,SAFE
22,1253,625,153.39491516996253,SAFE
23,1266,625,155.32224567009067,SAFE
24,1278,626,161.31026005806325,WARNING
25,1294,627,167.29913329123974,CRITICAL
26,1307,629,172.5688268488837,CRITICAL
27,1322,629,175.82377541163197,CRITICAL
28,1339,631,183.53473785635242,CRITICAL
29,1353,631,186.68690366493306,CRITICAL
30,1372,632,198.8164983093707,CRITICAL
31,1390,633,204.08331631958552,CRITICAL
32,1408,635,211.36697944570244,CRITICAL
33,1426,636,217.68095920406083,CRITICAL
34,1445,637,221.53103620034824,CRITICAL
35,1462,637,223.51733713517615,CRITICAL
36,1483,639,235.2275494069519,CRITICAL
37,1508,641,248.81519246219673,CRITICAL
38,1532,641,260.6184951226601,CRITICAL
39,1554,643,269.7869529832753,CRITICAL
40,1598,649,259.11580422660444,CRITICAL
41,1620,650,256.7975856584325,CRITICAL
42,1641,650,239.88538930080756,CRITICAL
43,1662,650,229.68892006363737,CRITICAL
44,1681,653,222.46348014898985,CRITICAL
