frame,x,y,width,state
1,891,589,40.11234224026316,SAFE
2,900,588,40.049968789001575,SAFE
3,906,587,41.19465984809196,SAFE
4,936,586,38.63935817272331,SAFE
5,944,585,33.24154027718932,SAFE
6,952,585,35.17101079013795,SAFE
7,959,581,35.6931365951495,SAFE
8,966,584,33.83784863137726,SAFE
9,975,583,35.35533905932738,SAFE
10,988,581,33.734255586866,SAFE
11,994,582,31.78049716414141,SAFE
12,1003,582,32.01562118716424,SAFE
13,1009,579,29.732137494637012,SAFE
14,1016,581,31.32091952673165,SAFE
15,1021,581,28.460498941515414,SAFE
16,1030,580,25.96150997149434,SAFE
17,1037,581,32.28002478313795,SAFE
18,1049,581,25.632011235952593,SAFE
19,1056,580,25.0,SAFE
20,1063,580,29.732137494637012,SAFE
21,1074,578,24.166091947189145,SAFE
22,1080,578,26.570660511172846,SAFE
23,1087,579,28.284271247461902,SAFE
24,1093,578,25.709920264364882,SAFE
25,1099,578,29.427877939124322,SAFE
26,1105,578,26.1725046566048,SAFE
27,1109,578,27.294688127912362,SAFE
28,1111,578,28.284271247461902,SAFE
29,1111,578,27.073972741361768,SAFE
30,1113,578,25.179356624028344,SAFE
32,1112,578,24.331050121192877,SAFE
33,1113,578,25.079872407968907,SAFE
34,1113,577,25.179356624028344,SAFE
35,1113,578,25.179356624028344,SAFE
36,1112,578,26.1725046566048,SAFE
37,1112,578,26.1725046566048,SAFE
38,1113,578,25.079872407968907,SAFE
39,1112,578,26.1725046566048,SAFE
40,1112,578,26.076809620810597,SAFE
41,1113,578,26.1725046566048,SAFE
42,1112,578,25.179356624028344,SAFE
43,1112,578,26.30589287593181,SAFE
44,1112,578,25.317977802344327,SAFE
45,1112,578,26.30589287593181,SAFE
46,1113,578,24.331050121192877,SAFE
47,1113,577,25.495097567963924,SAFE
48,1112,578,26.30589287593181,SAFE
49,1112,578,26.076809620810597,SAFE
50,1112,578,26.1725046566048,SAFE
