frame,x,y,width,state
9,1078,639,46.389654018972806,SAFE
33,1078,639,47.16990566028302,SAFE
34,1078,639,47.265209192385896,SAFE
35,1078,639,47.265209192385896,SAFE
39,1078,639,46.2709412050371,SAFE
40,1078,639,47.265209192385896,SAFE
41,1078,639,46.2709412050371,SAFE
43,1078,639,46.2709412050371,SAFE
45,1078,639,47.38143096192854,SAFE
46,1078,639,46.2709412050371,SAFE
47,1078,639,46.389654018972806,SAFE
56,1078,639,46.389654018972806,SAFE
65,1083,639,52.23983154643591,SAFE
66,1085,639,53.33854141237835,SAFE
67,1089,640,56.142675390472796,SAFE
68,1092,638,59.033888572581766,SAFE
69,1097,638,60.03332407921454,SAFE
70,1102,638,63.071388124885914,SAFE
72,1111,638,63.071388124885914,SAFE
73,1117,638,63.071388124885914,SAFE
74,1123,639,64.03124237432849,SAFE
75,1128,639,67.06713054842886,SAFE
76,1134,639,65.03076195155643,SAFE
77,1141,638,65.00769185258002,SAFE
78,1147,638,66.0,SAFE
79,1152,638,68.00735254367721,SAFE
80,1160,639,65.0,SAFE
81,1165,639,67.00746227100382,SAFE
82,1171,641,68.3593446428504,SAFE
83,1177,640,70.06425622241343,SAFE
85,1189,642,71.17583859709698,SAFE
86,1196,642,72.17340230306452,SAFE
87,1201,643,73.10950690573696,SAFE
88,1206,643,76.05918747922567,SAFE
89,1214,643,73.10950690573696,SAFE
90,1221,644,75.05997601918082,SAFE
91,1226,644,75.05997601918082,SAFE
92,1231,644,79.02531240052139,SAFE
93,1240,645,76.00657866263946,SAFE
94,1246,645,77.0,SAFE
95,1251,646,77.05841939723393,SAFE
96,1256,646,80.09993757800315,SAFE
97,1264,647,77.23341245859851,SAFE
98,1270,648,78.23042886243178,SAFE
99,1274,649,78.23042886243178,SAFE
100,1279,650,80.75270893288967,SAFE
101,1286,651,78.5175139698144,SAFE
102,1292,651,79.51100552753688,SAFE
103,1297,651,82.73451516749222,SAFE
104,1303,653,86.14522621712709,SAFE
105,1310,653,83.3606621854697,SAFE
106,1320,654,84.34453153583817,SAFE
107,1325,655,85.5102333057278,SAFE
108,1330,655,91.2414379544733,SAFE
109,1334,655,93.38094023943002,SAFE
110,1341,656,92.57429448826494,SAFE
111,1347,656,92.39588735436226,SAFE
112,1351,656,91.0823802938856,SAFE
113,1356,657,94.36630754670864,SAFE
114,1361,657,99.46356116689167,SAFE
115,1367,658,98.0612053770501,SAFE
116,1375,660,96.17692030835673,SAFE
117,1379,661,95.524865872714,SAFE
118,1382,662,99.82484660644363,SAFE
119,1387,662,97.082439194738,SAFE
120,1390,662,99.82484660644363,SAFE
121,1395,663,103.81233067415451,SAFE
122,1398,664,106.23088063270491,SAFE
123,1400,664,103.58088626768937,SAFE
124,1403,665,103.16006979447037,SAFE
126,1407,669,99.9599919967984,SAFE
127,1407,669,97.86214794290998,SAFE
128,1407,669,96.20810776644555,SAFE
129,1407,670,93.40770846134703,SAFE
130,1406,670,90.62008607367353,SAFE
131,1405,671,89.89994438263018,SAFE
132,1402,673,88.68483523128404,SAFE
133,1399,674,91.30169768410661,SAFE
134,1396,674,84.05950273467003,SAFE
135,1393,673,86.09297300012354,SAFE
136,1387,677,84.87638069569178,SAFE
137,1383,680,83.81527307120105,SAFE
